nom_amenageur,siren_amenageur,contact_amenageur,nom_operateur,contact_operateur,telephone_operateur,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,observations,date_maj
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173112,FR*SOD*S*MB17*31*1*_*_,LHOUMEAU - PLACE GABY COLL,Voirie,PLACE GABY COLL,17137,"[46.193318,-1.188403]",3,FRS17EMB173112,FR*SOD*E*MB17*31*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-03-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173213,FR*SOD*S*MB17*32*1*_*_,SAINT SAVINIEN - PLACE DE LA GARE,Voirie,PLACE DE LA GARE,17350,"[45.876197,-0.678354]",3,FRS17EMB173213,FR*SOD*E*MB17*32*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-04-15,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173211,FR*SOD*S*MB17*32*1*_*_,SAINT SAVINIEN - PLACE DE LA GARE,Voirie,PLACE DE LA GARE,17350,"[45.876197,-0.678354]",3,FRS17EMB173211,FR*SOD*E*MB17*32*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-04-15,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173212,FR*SOD*S*MB17*32*1*_*_,SAINT SAVINIEN - PLACE DE LA GARE,Voirie,PLACE DE LA GARE,17350,"[45.876197,-0.678354]",3,FRS17EMB173212,FR*SOD*E*MB17*32*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-04-15,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173311,FR*SOD*S*MB17*33*1*_*_,AULNAY DE SAINTONGE - PLACE CHARLES DE GAULLE,Voirie,PLACE CHARLES DE GAULLE,17470,"[46.019559,-0.345935]",3,FRS17EMB173311,FR*SOD*E*MB17*33*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-06-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173312,FR*SOD*S*MB17*33*1*_*_,AULNAY DE SAINTONGE - PLACE CHARLES DE GAULLE,Voirie,PLACE CHARLES DE GAULLE,17470,"[46.019559,-0.345935]",3,FRS17EMB173312,FR*SOD*E*MB17*33*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-06-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173313,FR*SOD*S*MB17*33*1*_*_,AULNAY DE SAINTONGE - PLACE CHARLES DE GAULLE,Voirie,PLACE CHARLES DE GAULLE,17470,"[46.019559,-0.345935]",3,FRS17EMB173313,FR*SOD*E*MB17*33*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-06-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173412,FR*SOD*S*MB17*34*1*_*_,LA TREMBLADE - PLACE JEAN NOEL DE LIPKOWSKI,Voirie,PLACE JEAN NOEL DE LIPKOWSKI,17390,"[45.768927,-1.142896]",3,FRS17EMB173412,FR*SOD*E*MB17*34*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-04-15,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173413,FR*SOD*S*MB17*34*1*_*_,LA TREMBLADE - PLACE JEAN NOEL DE LIPKOWSKI,Voirie,PLACE JEAN NOEL DE LIPKOWSKI,17390,"[45.768927,-1.142896]",3,FRS17EMB173413,FR*SOD*E*MB17*34*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-04-15,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173411,FR*SOD*S*MB17*34*1*_*_,LA TREMBLADE - PLACE JEAN NOEL DE LIPKOWSKI,Voirie,PLACE JEAN NOEL DE LIPKOWSKI,17390,"[45.768927,-1.142896]",3,FRS17EMB173411,FR*SOD*E*MB17*34*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-04-15,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173511,FR*SOD*S*MB17*35*1*_*_,CORME ROYAL - RESIDENCE DES ORMEAUX,Voirie,RÉSIDENCE DES ORMEAUX,17600,"[45.740856,-0.813299]",3,FRS17EMB173511,FR*SOD*E*MB17*35*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-04-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173513,FR*SOD*S*MB17*35*1*_*_,CORME ROYAL - RESIDENCE DES ORMEAUX,Voirie,RÉSIDENCE DES ORMEAUX,17600,"[45.740856,-0.813299]",3,FRS17EMB173513,FR*SOD*E*MB17*35*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-04-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173512,FR*SOD*S*MB17*35*1*_*_,CORME ROYAL - RESIDENCE DES ORMEAUX,Voirie,RÉSIDENCE DES ORMEAUX,17600,"[45.740856,-0.813299]",3,FRS17EMB173512,FR*SOD*E*MB17*35*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-04-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173611,FR*SOD*S*MB17*36*1*_*_,CHATELAILLON - PARKING HAUT RILLON,Voirie,PARKING HAUT RILLON,17340,"[46.080670,-1.079027]",3,FRS17EMB173611,FR*SOD*E*MB17*36*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-03-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173613,FR*SOD*S*MB17*36*1*_*_,CHATELAILLON - PARKING HAUT RILLON,Voirie,PARKING HAUT RILLON,17340,"[46.080670,-1.079027]",3,FRS17EMB173613,FR*SOD*E*MB17*36*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-03-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173612,FR*SOD*S*MB17*36*1*_*_,CHATELAILLON - PARKING HAUT RILLON,Voirie,PARKING HAUT RILLON,17340,"[46.080670,-1.079027]",3,FRS17EMB173612,FR*SOD*E*MB17*36*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-03-01,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173711,FR*SOD*S*MB17*37*1*_*_,CHARRON - RUE DU CHATEAU ZONE DES MORINES,Voirie,RUE DU CHÂTEAU ZONE DES MORINES,17230,"[46.300894,-1.096399]",3,FRS17EMB173711,FR*SOD*E*MB17*37*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-06-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173713,FR*SOD*S*MB17*37*1*_*_,CHARRON - RUE DU CHATEAU ZONE DES MORINES,Voirie,RUE DU CHÂTEAU ZONE DES MORINES,17230,"[46.300894,-1.096399]",3,FRS17EMB173713,FR*SOD*E*MB17*37*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-06-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173712,FR*SOD*S*MB17*37*1*_*_,CHARRON - RUE DU CHATEAU ZONE DES MORINES,Voirie,RUE DU CHÂTEAU ZONE DES MORINES,17230,"[46.300894,-1.096399]",3,FRS17EMB173712,FR*SOD*E*MB17*37*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-06-29,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173813,FR*SOD*S*MB17*38*1*_*_,LOIX EN RE - PARKING DE LA BERNARDIERE,Voirie,PARKING DE LA BERNARDIÉRE,17111,"[46.224022,-1.432498]",3,FRS17EMB173813,FR*SOD*E*MB17*38*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173812,FR*SOD*S*MB17*38*1*_*_,LOIX EN RE - PARKING DE LA BERNARDIERE,Voirie,PARKING DE LA BERNARDIÉRE,17111,"[46.224022,-1.432498]",3,FRS17EMB173812,FR*SOD*E*MB17*38*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173811,FR*SOD*S*MB17*38*1*_*_,LOIX EN RE - PARKING DE LA BERNARDIERE,Voirie,PARKING DE LA BERNARDIÉRE,17111,"[46.224022,-1.432498]",3,FRS17EMB173811,FR*SOD*E*MB17*38*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173913,FR*SOD*S*MB17*39*1*_*_,SAINTE MARIE DE RE - CHEMIN DES SABLES,Voirie,CHEMIN DES SABLES,17740,"[46.155851,-1.317532]",3,FRS17EMB173913,FR*SOD*E*MB17*39*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-13,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173912,FR*SOD*S*MB17*39*1*_*_,SAINTE MARIE DE RE - CHEMIN DES SABLES,Voirie,CHEMIN DES SABLES,17740,"[46.155851,-1.317532]",3,FRS17EMB173912,FR*SOD*E*MB17*39*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-13,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB173911,FR*SOD*S*MB17*39*1*_*_,SAINTE MARIE DE RE - CHEMIN DES SABLES,Voirie,CHEMIN DES SABLES,17740,"[46.155851,-1.317532]",3,FRS17EMB173911,FR*SOD*E*MB17*39*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-13,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174013,FR*SOD*S*MB17*40*1*_*_,AIGREFEUILLE - RUE DE LA POSTE,Voirie,RUE DE LA POSTE,17290,"[46.114931,-0.936192]",3,FRS17EMB174013,FR*SOD*E*MB17*40*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174012,FR*SOD*S*MB17*40*1*_*_,AIGREFEUILLE - RUE DE LA POSTE,Voirie,RUE DE LA POSTE,17290,"[46.114931,-0.936192]",3,FRS17EMB174012,FR*SOD*E*MB17*40*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174011,FR*SOD*S*MB17*40*1*_*_,AIGREFEUILLE - RUE DE LA POSTE,Voirie,RUE DE LA POSTE,17290,"[46.114931,-0.936192]",3,FRS17EMB174011,FR*SOD*E*MB17*40*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174112,FR*SOD*S*MB17*41*1*_*_,ROCHEFORT - PARKING DE LA GALISSONIERE,Voirie,PARKING DE LA GALISSONIÉRE,17300,"[45.934373,-0.958623]",3,FRS17EMB174112,FR*SOD*E*MB17*41*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-02-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174111,FR*SOD*S*MB17*41*1*_*_,ROCHEFORT - PARKING DE LA GALISSONIERE,Voirie,PARKING DE LA GALISSONIÉRE,17300,"[45.934373,-0.958623]",3,FRS17EMB174111,FR*SOD*E*MB17*41*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-02-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174113,FR*SOD*S*MB17*41*1*_*_,ROCHEFORT - PARKING DE LA GALISSONIERE,Voirie,PARKING DE LA GALISSONIÉRE,17300,"[45.934373,-0.958623]",3,FRS17EMB174113,FR*SOD*E*MB17*41*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2022-02-02,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174213,FR*SOD*S*MB17*42*1*_*_,ROCHEFORT - AVENUE MARCEL DASSAULT,Voirie,AVENUE MARCEL DASSAULT,17300,"[45.944355,-0.960020]",3,FRS17EMB174213,FR*SOD*E*MB17*42*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174212,FR*SOD*S*MB17*42*1*_*_,ROCHEFORT - AVENUE MARCEL DASSAULT,Voirie,AVENUE MARCEL DASSAULT,17300,"[45.944355,-0.960020]",3,FRS17EMB174212,FR*SOD*E*MB17*42*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174211,FR*SOD*S*MB17*42*1*_*_,ROCHEFORT - AVENUE MARCEL DASSAULT,Voirie,AVENUE MARCEL DASSAULT,17300,"[45.944355,-0.960020]",3,FRS17EMB174211,FR*SOD*E*MB17*42*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-12,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174313,FR*SOD*S*MB17*43*1*_*_,MONTENDRE - PLACE RAYMOND PAILLE,Voirie,PLACE RAYMOND PAILLÉ,17130,"[45.284856,-0.406388]",3,FRS17EMB174313,FR*SOD*E*MB17*43*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-19,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174311,FR*SOD*S*MB17*43*1*_*_,MONTENDRE - PLACE RAYMOND PAILLE,Voirie,PLACE RAYMOND PAILLÉ,17130,"[45.284856,-0.406388]",3,FRS17EMB174311,FR*SOD*E*MB17*43*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-19,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174312,FR*SOD*S*MB17*43*1*_*_,MONTENDRE - PLACE RAYMOND PAILLE,Voirie,PLACE RAYMOND PAILLÉ,17130,"[45.284856,-0.406388]",3,FRS17EMB174312,FR*SOD*E*MB17*43*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-19,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174411,FR*SOD*S*MB17*44*1*_*_,CHANIERS - AV CHARLES DE GAULLE,Voirie,AV CHARLES DE GAULLE,17610,"[45.717543,-0.556037]",3,FRS17EMB174411,FR*SOD*E*MB17*44*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174413,FR*SOD*S*MB17*44*1*_*_,CHANIERS - AV CHARLES DE GAULLE,Voirie,AV CHARLES DE GAULLE,17610,"[45.717543,-0.556037]",3,FRS17EMB174413,FR*SOD*E*MB17*44*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174412,FR*SOD*S*MB17*44*1*_*_,CHANIERS - AV CHARLES DE GAULLE,Voirie,AV CHARLES DE GAULLE,17610,"[45.717543,-0.556037]",3,FRS17EMB174412,FR*SOD*E*MB17*44*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-10-28,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174511,FR*SOD*S*MB17*45*1*_*_,SAINT JEAN DANGELY - AV ARISTIDE BRIAND,Voirie,AV ARISTIDE BRIAND,17400,"[45.940547,-0.510211]",3,FRS17EMB174511,FR*SOD*E*MB17*45*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-12-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174513,FR*SOD*S*MB17*45*1*_*_,SAINT JEAN DANGELY - AV ARISTIDE BRIAND,Voirie,AV ARISTIDE BRIAND,17400,"[45.940547,-0.510211]",3,FRS17EMB174513,FR*SOD*E*MB17*45*1*3*_,50000,false,false,true,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-12-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174512,FR*SOD*S*MB17*45*1*_*_,SAINT JEAN DANGELY - AV ARISTIDE BRIAND,Voirie,AV ARISTIDE BRIAND,17400,"[45.940547,-0.510211]",3,FRS17EMB174512,FR*SOD*E*MB17*45*1*2*_,50000,false,false,false,true,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-12-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
MOBIVE - SDEER 17,251702197,f-a.de-ferrieres@sdeer17.fr,Izivia,sav@izivia.com,0972668001,MOBIVE - SDEER 17,FRS17PMB174611,FR*SOD*S*MB17*46*1*_*_,SAINT JEAN DANGELY - FAUBOURG DAUNIS,Voirie,FAUBOURG DAUNIS,17400,"[45.948627,-0.529733]",3,FRS17EMB174611,FR*SOD*E*MB17*46*1*1*_,43000,false,true,false,false,false,false,true,false,true,"",Accès libre,false,24/7,Accessibilité inconnue,Aucune Restriction,false,Direct,N/A,2021-12-03,Conditions accès aux bornes dépendantes des accords et formules de votre EMSP,2023-04-03
